FIPS,REGION_ID,STATE,County,X,Y,LBC_MORTALITY_RATE,YEAR,SMOKING,POVERTY,PM25,NO2,SO2,Urban_Rural,Coal_Production
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,56.85,1998,21,7.7,10.64,3.07,0.038,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,55.27,1999,20.9,6.5,10.3,3.69,0.037,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,55.05,2000,21,6.2,9.42,3.48,0.039,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,53.79,2001,20.4,6.2,12.18,4.75,0.035,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,53.7,2002,19.6,7,11.3,3.12,0.031,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,52.12,2003,19.6,7.3,11.53,5.02,0.041,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,50.61,2004,19.1,8.5,11.07,5.05,0.043,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,49.62,2005,18.6,7.3,10.7,3.58,0.036,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,47.91,2006,17.7,6.8,10.13,5.63,0.02,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,45.56,2007,17.1,6.7,9.66,3.4,0.018,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,45.19,2008,16.6,8.2,8.06,2.58,0.011,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,43.01,2009,15.9,8.2,8.22,3.08,0.008,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,42.45,2010,15.1,9.3,7.25,1.6,0.005,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,41.98,2011,15.4,9.4,9.27,2.57,0.004,Medium/small metro,No
9001,1,Connecticut,Fairfield County,1861863.825,2251708.214,41.05,2012,14.9,7.61,9.86,3.54,0.001,Medium/small metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,61.03,1998,22.9,10.1,10.47,2.99,0.017,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,62.3,1999,23.4,8.7,10.56,2.5,0.016,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,59.06,2000,23,8.4,9.73,3.04,0.017,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,59.42,2001,22.7,8,11.87,2.5,0.015,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,57.31,2002,22.6,8.8,12.17,2.26,0.013,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,57.73,2003,22.1,9.2,11.44,4.81,0.016,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,55.74,2004,21.6,10.7,10.12,3.66,0.017,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,55.93,2005,21.1,9.3,10.15,2.1,0.014,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,54.74,2006,20.8,9.8,9.03,2.96,0.009,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,53.14,2007,19.9,9.3,9.5,1.75,0.009,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,52.47,2008,19.2,10.4,7.53,1.79,0.006,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,51.88,2009,18.6,10.1,7.68,1.59,0.005,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,49.9,2010,18.1,11.3,7.05,1.21,0.004,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,51.02,2011,18.5,12.4,8.82,1.54,0.003,Large central metro,No
9003,1,Connecticut,Hartford County,1900269.968,2323058.093,48.88,2012,17.9,9.91,9.58,2.41,0.001,Large central metro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,57.99,1998,22.6,5.3,9.73,2.67,0.022,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,57.6,1999,22.8,4.8,10.08,2.42,0.022,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,57.13,2000,23.2,4.8,9.14,3.17,0.021,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,57.63,2001,23.3,5,12.01,2.54,0.019,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,57,2002,22.9,5.3,11.55,2.39,0.016,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,56.07,2003,22.8,5.5,11.04,4.19,0.022,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,54.89,2004,22.4,6.1,9.7,4.05,0.023,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,54.76,2005,21.8,4.6,9.77,2.11,0.019,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,54.11,2006,21.4,6,9.07,2.12,0.01,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,52,2007,21.9,5.4,8.92,1.43,0.01,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,51.05,2008,20.8,5.6,7.16,1.49,0.007,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,51,2009,20.7,6.5,7.56,1.45,0.005,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,49.62,2010,20.1,6.7,6.83,1,0.004,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,49.7,2011,19.8,7.8,8.93,0.98,0.002,Nonmetro,No
9005,1,Connecticut,Litchfield County,1859618.764,2311363.344,49.1,2012,19.2,5.76,9.25,2.23,0.001,Nonmetro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,63.6,1998,23.9,5,10.7,2.77,0.022,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,62.73,1999,23.5,4.6,10.75,2.31,0.02,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,63.55,2000,22.6,4.7,10.02,2.95,0.022,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,61.02,2001,23,4.7,11.42,2.62,0.019,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,61.85,2002,22.4,4.9,11.37,2.31,0.018,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,59.97,2003,21.8,5.1,10.77,5.16,0.021,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,57.64,2004,20.7,5.6,10.21,3.78,0.021,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,56.13,2005,20.6,5.3,10.26,2.73,0.019,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,56.1,2006,20.1,6.5,8.93,2.88,0.012,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,54.51,2007,20,5.2,9.34,1.74,0.012,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,54.06,2008,19.6,5.5,7.35,1.89,0.008,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,51.93,2009,18.8,5.7,7.41,2.06,0.006,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,51.5,2010,18.9,6.8,6.51,1.09,0.006,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,50.6,2011,18,6.7,8.52,1.67,0.004,Large fringe metro,No
9007,1,Connecticut,Middlesex County,1925466.445,2289801.725,49.67,2012,17.4,5.51,9.41,2.5,0.001,Large fringe metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,64.18,1998,24,10.4,10.71,3.1,0.026,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,61.97,1999,24.6,8.9,10.96,2.91,0.025,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,63.75,2000,24.5,8.8,9.93,3.29,0.026,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,62.49,2001,24.1,8.6,12.09,3.46,0.024,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,63.1,2002,24.1,9.6,11.58,2.83,0.022,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,60.94,2003,24,9.4,11.19,5.27,0.028,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,60.95,2004,23.4,10.7,10.75,4.81,0.029,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,59.13,2005,22.8,10.9,10.55,3.07,0.024,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,59.54,2006,22.7,9.9,9.52,3.54,0.013,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,57.09,2007,22.5,9.5,9.5,2.43,0.013,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,55.09,2008,22.2,11,7.68,2.29,0.008,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,55.19,2009,21.3,11.9,7.83,2.35,0.006,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,54.96,2010,20.9,11.6,7.09,1.44,0.005,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,53.56,2011,19.8,12.9,9.05,1.83,0.003,Medium/small metro,No
9009,1,Connecticut,New Haven County,1894969.234,2276090.852,53.18,2012,19.1,10.49,9.76,2.97,0.001,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,65.8,1998,25.3,8,10.26,2.1,0.028,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,64.38,1999,25.5,6.7,10.21,1.85,0.027,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,67.34,2000,25,6.4,9.53,2.26,0.026,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,66.78,2001,25.3,6.3,11.01,1.95,0.023,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,66.9,2002,24.9,6.6,10.97,1.92,0.022,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,64.87,2003,23.9,6.6,10.61,4.55,0.023,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,63.37,2004,23,7.5,10.2,2.42,0.021,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,61.61,2005,22.3,6.3,10.13,2.19,0.021,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,61.28,2006,21.8,6.7,9.08,2.41,0.014,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,59.07,2007,21,6.9,9.19,1.5,0.015,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,57.79,2008,21,6.9,7.23,1.56,0.013,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,57.1,2009,20,7.9,7.23,1.54,0.01,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,54.84,2010,20,8.9,7,0.9,0.011,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,54.87,2011,19.5,9,8.28,1.28,0.007,Medium/small metro,No
9011,1,Connecticut,New London County,1959597.493,2301208.01,54.46,2012,18.8,7.33,9.23,1.97,0.003,Medium/small metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,62.35,1998,21.5,5,10.05,2.77,0.021,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,61.54,1999,22.1,4.6,10.06,2.46,0.019,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,60.95,2000,21.8,4.6,9.11,2.65,0.019,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,60.46,2001,21.9,4.7,11.06,2.47,0.017,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,59.39,2002,21.6,5.1,11.71,2.16,0.015,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,58.7,2003,20.9,5.3,11.03,4.22,0.017,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,56.69,2004,19.8,5.8,9.61,2.1,0.016,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,55.75,2005,19.3,5.7,9.66,2.02,0.015,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,54.24,2006,19.1,5.9,8.78,2.77,0.011,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,52.57,2007,18.2,6.3,9.06,1.67,0.011,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,51.61,2008,17.2,6.8,7.05,1.66,0.009,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,50.77,2009,16.5,6.7,7.05,1.35,0.007,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,50.57,2010,16.5,6.4,6.88,1.08,0.007,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,49.07,2011,16.8,8,8.04,1.5,0.005,Large fringe metro,No
9013,1,Connecticut,Tolland County,1930655.593,2336303.275,48.05,2012,16.2,5.88,9.09,2.15,0.002,Large fringe metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,70.33,1998,26.7,9.8,9.74,2.86,0.036,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,70.83,1999,27.1,8.3,9.54,2.63,0.032,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,70.77,2000,27.2,8.2,8.96,2.77,0.03,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,72.51,2001,27.4,7.9,10.58,2.59,0.027,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,70.67,2002,27.2,8.2,10.99,2.31,0.024,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,70.15,2003,26.7,8.1,10.85,4.05,0.024,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,67.74,2004,25.9,9.4,9.35,1.94,0.022,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,66.33,2005,25.4,9,9.37,1.79,0.022,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,65.32,2006,24.8,9.3,8.84,2.65,0.016,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,64.35,2007,23.3,8.5,9.02,1.71,0.018,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,63.34,2008,22.5,11.7,7.01,1.23,0.015,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,62.83,2009,21.2,9.8,7.08,1.26,0.012,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,62.03,2010,21.3,11.8,7.01,1,0.014,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,61.29,2011,21.8,10.6,8.23,1.4,0.009,Medium/small metro,No
9015,1,Connecticut,Windham County,1959231.225,2340738.908,60.61,2012,21.1,9.51,8.94,2.09,0.004,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,76.76,1998,27.2,10.6,7.84,2.01,0.005,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,76.66,1999,27.2,10.8,7.03,1.98,0.004,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,76.55,2000,27.7,10.4,6.98,1.58,0.004,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,77.76,2001,28.2,10.8,8.11,1.83,0.004,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,76.77,2002,27.6,11.9,8.08,1.46,0.003,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,76.74,2003,28.2,11.5,8.27,0.95,0.003,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,73.95,2004,26.8,12.3,8.02,1.01,0.003,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,73.75,2005,25.9,12,7.93,1.1,0.003,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,73.45,2006,25.3,15.7,6.96,0.96,0.002,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,72.48,2007,25.2,14.1,6.94,0.68,0.003,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,70.93,2008,23.5,13.1,5.63,1.08,0.002,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,70.36,2009,23.7,15,5.22,0.88,0.002,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,70.98,2010,23.7,14.6,5.81,0.5,0.002,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,70.67,2011,24.2,16.1,6.68,0.85,0.001,Medium/small metro,No
23001,1,Maine,Androscoggin County,2031239.325,2630106.589,69.47,2012,23.5,12.99,7.03,1.19,0,Medium/small metro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,73.42,1998,26.5,14.1,7.13,0.54,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,73.59,1999,26.9,13.8,4.76,0.63,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,73.13,2000,27.2,13.4,4.32,0.6,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,73.92,2001,28,14.1,5.13,0.61,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,74.8,2002,28.8,15.3,5.89,0.49,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,74,2003,27.6,14.3,6.1,0.51,0.001,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,71.61,2004,27.8,15.1,4.99,0.41,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,72.72,2005,27.5,16.6,4.98,0.56,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,70.49,2006,27,16.8,6.51,0.58,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,70.46,2007,26.4,17.4,4.23,0.49,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,69.91,2008,26.3,15.2,4,0.44,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,68.42,2009,25.5,16.4,4.04,0.61,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,67.8,2010,25.5,14,4.14,0.29,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,68.94,2011,26,18.3,4.22,0.38,0,Nonmetro,No
23003,1,Maine,Aroostook County,2075853.79,2931078.617,67.48,2012,25.3,15.42,4.97,0.51,0,Nonmetro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,67.94,1998,22.5,7.8,7.75,1.72,0.008,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,68.27,1999,22.1,8.1,7.6,1.46,0.007,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,69.36,2000,22.8,7.3,7.08,1.27,0.007,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,68.7,2001,23,7.5,8.66,1.48,0.007,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,68.7,2002,22.2,8,8.02,1.02,0.005,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,67.1,2003,21.9,8.3,8.74,1.21,0.005,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,64.94,2004,21,9.2,8.74,1.2,0.005,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,64.7,2005,20.8,10,8.69,0.93,0.005,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,63.36,2006,19.9,9.9,7.42,1.08,0.004,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,61.13,2007,19.4,9.7,7.53,0.85,0.005,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,59.85,2008,18.7,10.4,6.08,1.07,0.004,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,58.54,2009,18.2,9.3,5.84,0.96,0.004,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,57.55,2010,17.8,10.3,6.06,0.65,0.004,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,57.64,2011,17.9,12.1,7.24,0.71,0.003,Medium/small metro,No
23005,1,Maine,Cumberland County,2027795.168,2591394.763,56.98,2012,17.4,9.29,7.45,1.11,0,Medium/small metro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,66.18,1998,21.9,12.1,7.38,0.51,0.002,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,66.83,1999,22.6,12.8,6.05,0.88,0.002,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,67.02,2000,23,12.6,6.09,0.74,0.002,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,66.66,2001,23.4,13.2,7.04,0.79,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,65.79,2002,23.8,13.6,7.19,0.83,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,65.72,2003,24.2,12.5,7.31,1.14,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,64.34,2004,23.1,13.6,6.72,0.66,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,63.96,2005,23.5,16.9,6.7,0.62,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,63.38,2006,23.1,13.9,6.06,0.71,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,62.27,2007,22.7,16,5.81,0.47,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,61.97,2008,22.5,17.5,4.59,0.72,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,61.02,2009,23,16.2,4.99,0.71,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,59.99,2010,22.8,15.6,4.98,0.56,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,60.18,2011,23.2,17.4,5.69,0.63,0.001,Nonmetro,No
23007,1,Maine,Franklin County,1989058.799,2711809.875,59.4,2012,22.6,14.85,6.11,0.71,0,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,70.01,1998,23.8,9.8,7.31,0.56,0.003,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,69.28,1999,22.9,10.2,5.84,0.95,0.003,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,69.11,2000,22.8,9.8,5.83,0.65,0.003,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,69.82,2001,23.6,10.6,6.1,0.76,0.003,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,69.67,2002,23.8,10.7,6.43,0.7,0.003,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,67.27,2003,23.1,9.9,7.23,0.65,0.002,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,66.13,2004,23.2,9.9,6.2,0.71,0.002,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,66.23,2005,23.1,10.4,6.25,0.81,0.002,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,64.21,2006,22.3,12.4,6.04,0.79,0.001,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,62.2,2007,21.9,9.9,5.34,0.51,0.001,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,61.73,2008,21.3,10.8,4.49,0.59,0.001,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,60.09,2009,21.5,11.9,4.88,0.46,0.001,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,58.99,2010,21.7,14,5.01,0.44,0.001,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,57.8,2011,22.5,13.8,5.26,0.46,0,Nonmetro,No
23009,1,Maine,Hancock County,2157356.825,2721899.997,57.42,2012,21.8,11.15,5.8,0.63,0,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,75.19,1998,25.7,10.3,7.98,1.05,0.004,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,74.63,1999,24.8,10.7,7.1,1.39,0.003,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,73.02,2000,24.3,10,6.99,0.92,0.003,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,73.96,2001,24.7,10.4,7.88,1.25,0.003,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,74.09,2002,24.3,11.4,8.33,1,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,73.12,2003,23.7,11.2,8,0.91,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,70.9,2004,23.3,12.2,7.17,0.88,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,71.15,2005,25,13,7.15,1.12,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,70.16,2006,24.6,12.5,7.01,1.09,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,68.37,2007,23.9,13,6.63,1.01,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,67.7,2008,24.4,11.8,5.18,0.99,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,67.59,2009,24.2,12.9,5.01,0.55,0.001,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,67.52,2010,23.5,11.7,5.33,0.43,0.002,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,65.66,2011,23.4,12.8,6.08,0.66,0.001,Nonmetro,No
23011,1,Maine,Kennebec County,2057410.389,2665661.284,64.86,2012,22.7,11.91,6.77,0.94,0,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,62.26,1998,24.1,10.6,7.58,0.82,0.005,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,63.2,1999,23.2,10.2,7.03,1.05,0.004,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,63.38,2000,22.6,9.9,6.42,0.63,0.004,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,63.01,2001,23.4,10.3,7.12,1.24,0.003,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,62.44,2002,23.4,11,7.44,0.63,0.003,Nonmetro,No
23013,1,Maine,Knox County,2113231.391,2648682.727,61.33,2003,24,10.5,7.26,1.01,0.003,Nonmetro,No
