ID,PC1_ndvi,PC2_ndvi,PC3_ndvi
10040907,-0.7368492030434052,1.8882004311701215,2.0562499305954054
10061031,3.553538605464296,0.6702939794620839,-0.916076507804152
10063613,1.1975520929919292,1.0732292858805816,0.14607357517174324
10065177,4.4092791281654105,0.6382582868339082,0.39264171001645576
10069494,3.362140190159662,-0.34298365645667117,-0.25003140993929285
10091887,-1.1228324831274774,0.5510732129285302,0.2607732901139969
10092519,0.6416360987488756,1.7051151940865124,0.8143821554985841
10092528,-0.593358427350624,-0.29681765916506947,2.7922963020446967
10424331,2.6421731721719053,1.6052344911408418,1.5935589729396233
10428440,2.6059130503205035,1.7723266690235207,1.3911727922223782
10783853,-0.9430812030538718,0.9133634743513994,1.7465865382643113
10783889,-0.4897503294961576,1.0792074060440597,1.4427319726518302
10785744,-2.244629576670055,1.6520807217036213,1.9795724587456742
10787613,2.398236305274952,2.1272724794635702,1.1555521911573765
10787667,1.4249062442031575,2.1396031609719253,1.822568181048846
10791411,3.2293484634762732,2.1600500443220683,1.1718212992928532
10795851,1.35066701363503,2.3285496920000193,1.6340053614141374
10797652,3.2803785339629448,0.23014037531764206,-0.663997713336204
10798017,5.022855660344932,0.5432713769754558,-0.7234484125508579
20120423,0.16147099544468035,0.6356800549785913,-0.14687504462165404
20121350,-0.6958651329846159,-1.6534482208460326,-0.42238619593358456
20128536,1.1120360965000617,0.968619422039094,-0.5563754701118785
20132207,3.26999135644107,1.6410648549050153,-0.1724770385609884
20134511,3.0786742544159926,1.0746123998008579,0.4494937313054015
20134723,3.9734842086039377,0.010101732746428893,0.1552140619163086
20135815,1.3475918808077993,0.6751832135912994,-0.03444010144157703
20150831,-5.797593122955569,0.8265918460869905,2.285459258677458
20153338,0.7268024652757725,0.5375313310419891,0.9260774466079412
20157077,-0.8331866205260929,-0.7267953788066589,1.5052139095386665
20157475,1.3453963203429067,1.4918466365515513,1.1276421695819256
20158247,0.8839463588085097,0.19052415772627262,1.037800480905395
20190963,1.8222023974312815,-0.0676039672510943,1.3262560290000218
20191863,0.5565360121260121,0.07509814329366467,1.816352405063574
20194011,1.7581843125758834,0.49790293593673657,0.7386439768286528
20196768,1.7486292125277318,-0.4486981265146306,1.8088768345426116
20197252,1.7736131875085106,-1.1301740437793508,1.835490849225826
20198194,0.6618249070309026,3.484670814455635,-2.0679116487999165
20221616,2.763744070979328,0.1884901882055967,-0.07492192667019353
20224947,-7.008692470102485,0.7531503249928884,-0.2640961322933353
20467023,5.063442634464057,3.040671976326843,0.3793804113924261
20514330,3.3810298465070368,-0.5191960793498559,1.1464064956768436
20515811,5.313147914063006,0.9169117937692246,0.8663485466594795
20517387,0.9824950298123838,-0.368893877911469,2.0526589940810975
20750756,3.9989493396886093,0.021765904250709678,-0.9622554887197736
20751038,4.449160060560895,0.03798818689407535,-1.1705711826499674
20753638,-0.19200486215863727,2.4774822605230638,0.6340254102889891
20758740,2.0686183633310717,0.3245584313468535,1.6237967175082
30261405,1.4256747805523171,-0.47932399244007234,0.1123982870176004
30261483,1.2125278911107695,-0.04893492003612443,0.40282518856740157
30266261,0.22310025554137,1.9508269626925117,-1.0634708924381286
30291047,0.7060163300793236,2.095207011324089,-2.3876418831130506
30291860,-0.19825291539241163,2.2922128093981033,-1.8143412805902572
30291895,0.7158330727094457,1.7893211597441094,-1.6158619994003653
30294771,0.5744158753614008,2.857177712151504,-1.8676753172486216
30296222,-1.4706938493741748,1.732719886479579,-1.3887367122392413
30333276,0.005432630890752882,-0.36876354894233754,0.2662123308883745
30333617,1.7880236885617882,0.8031817939900809,0.7517909930200045
30353208,0.37144335481716434,-1.8658088877540617,-0.6805832169547851
30353243,-0.6325333583843261,-0.38784673598234143,0.41236895301784493
30355131,2.099196931424349,-1.0271141816877112,-0.4496481513474796
30355155,0.7960926798761198,-1.8870390375466133,-0.8584153539492139
30355833,0.6111626239759458,3.068538332072132,-1.9476909415303798
30355894,2.6318699552545772,-0.8703170741076378,-0.9626637926528857
